date,hour,toplam,ruzgar,jeotermal,rezervuarli,kanalTipi,nehirTipi,copGazi,biyogaz,gunes,biyokutle,diger
2024-08-18T18:00:00+03:00,2024-08-18T18:00:00+03:00,5109.37,2327.32,789.08,539.28,198.27,1.74,99.91,6.05,339.68,804.21,3.83
2024-08-18T19:00:00+03:00,2024-08-18T19:00:00+03:00,4677.15,2183.71,808.91,533.67,200.28,1.61,102.9,5.98,14.06,822.93,3.1
2024-08-18T20:00:00+03:00,2024-08-18T20:00:00+03:00,4504.01,2092.7,839.91,437.0,202.43,0.19,99.92,5.98,0.0,822.88,3.0
2024-08-18T21:00:00+03:00,2024-08-18T21:00:00+03:00,4435.78,1920.19,861.88,514.43,219.61,0.09,99.23,5.85,0.0,811.5,3.0
2024-08-18T22:00:00+03:00,2024-08-18T22:00:00+03:00,4166.99,1649.33,876.26,502.88,212.04,1.36,98.23,5.83,0.0,818.06,3.0
2024-08-18T23:00:00+03:00,2024-08-18T23:00:00+03:00,3862.34,1431.53,893.15,442.05,178.25,1.59,86.05,6.23,0.0,820.49,3.0
2024-08-19T00:00:00+03:00,2024-08-19T00:00:00+03:00,3596.18,1097.27,897.43,510.79,159.07,0.2,96.03,6.3,0.0,826.38,2.71
2024-08-19T01:00:00+03:00,2024-08-19T01:00:00+03:00,3082.04,793.07,912.51,314.03,140.74,0.06,95.55,6.34,0.0,817.03,2.71
2024-08-19T02:00:00+03:00,2024-08-19T02:00:00+03:00,2893.67,645.85,926.67,253.29,150.25,1.85,95.21,6.36,0.0,811.49,2.7
2024-08-19T03:00:00+03:00,2024-08-19T03:00:00+03:00,2907.14,609.65,937.27,294.46,151.36,1.6,95.88,6.38,0.0,807.84,2.7
2024-08-19T04:00:00+03:00,2024-08-19T04:00:00+03:00,3011.41,698.62,945.86,342.51,123.29,1.79,96.09,6.39,0.14,794.02,2.7
2024-08-19T05:00:00+03:00,2024-08-19T05:00:00+03:00,2981.26,699.15,941.53,295.07,125.13,0.03,96.86,6.35,5.04,809.4,2.7
2024-08-19T06:00:00+03:00,2024-08-19T06:00:00+03:00,3120.16,713.26,929.87,331.26,133.14,0.22,97.23,6.38,105.77,800.12,2.91
2024-08-19T07:00:00+03:00,2024-08-19T07:00:00+03:00,3710.86,733.5,939.5,293.86,144.13,1.64,96.14,6.18,685.8,806.23,3.88
2024-08-19T08:00:00+03:00,2024-08-19T08:00:00+03:00,4228.5,685.89,889.6,289.33,164.68,1.78,99.8,6.71,1261.82,823.61,5.28
2024-08-19T09:00:00+03:00,2024-08-19T09:00:00+03:00,4395.58,733.22,847.3,323.09,167.58,1.59,101.34,7.11,1368.98,838.64,6.73
2024-08-19T10:00:00+03:00,2024-08-19T10:00:00+03:00,4516.97,788.21,826.09,365.58,167.37,0.25,99.32,7.21,1402.18,852.75,8.01
2024-08-19T11:00:00+03:00,2024-08-19T11:00:00+03:00,4550.73,902.59,803.59,304.58,162.71,0.06,101.3,7.17,1417.11,842.91,8.71
2024-08-19T12:00:00+03:00,2024-08-19T12:00:00+03:00,4657.95,1001.63,772.9,324.65,168.68,1.7,101.24,6.97,1427.16,843.96,9.06
2024-08-19T13:00:00+03:00,2024-08-19T13:00:00+03:00,4777.52,1104.03,748.26,394.7,145.93,1.79,97.54,7.0,1419.44,849.8,9.03
2024-08-19T14:00:00+03:00,2024-08-19T14:00:00+03:00,4952.65,1226.91,728.96,495.82,144.48,1.74,98.19,6.97,1400.3,840.71,8.57
2024-08-19T15:00:00+03:00,2024-08-19T15:00:00+03:00,5080.18,1244.0,721.39,610.21,191.7,0.03,99.77,6.94,1359.08,839.33,7.73
2024-08-19T16:00:00+03:00,2024-08-19T16:00:00+03:00,5161.55,1334.19,722.52,711.47,186.37,0.58,97.55,6.69,1266.93,828.67,6.58
2024-08-19T17:00:00+03:00,2024-08-19T17:00:00+03:00,4954.92,1322.54,726.36,763.8,216.53,0.81,99.51,6.7,1002.73,810.76,5.18
2024-08-19T18:00:00+03:00,2024-08-19T18:00:00+03:00,4261.61,1265.54,740.64,751.7,243.6,1.76,99.93,6.61,336.31,811.77,3.75
2024-08-19T19:00:00+03:00,2024-08-19T19:00:00+03:00,3856.42,1210.43,761.07,745.32,236.84,1.54,100.52,6.46,12.48,778.78,2.98
2024-08-19T20:00:00+03:00,2024-08-19T20:00:00+03:00,3842.78,1174.48,781.38,729.86,243.09,0.21,99.29,6.39,0.06,805.09,2.93
2024-08-19T21:00:00+03:00,2024-08-19T21:00:00+03:00,3587.49,956.24,801.25,647.88,251.62,0.02,97.2,6.67,0.0,823.68,2.93
2024-08-19T22:00:00+03:00,2024-08-19T22:00:00+03:00,3446.21,787.08,822.26,676.54,224.93,1.74,97.5,6.77,0.0,826.46,2.93
2024-08-19T23:00:00+03:00,2024-08-19T23:00:00+03:00,3226.46,691.48,837.4,607.28,188.78,1.54,98.99,6.78,0.0,791.24,2.97
2024-08-20T00:00:00+03:00,2024-08-20T00:00:00+03:00,3021.37,603.61,852.67,451.0,156.51,1.77,98.0,7.01,0.0,841.13,9.67
2024-08-20T01:00:00+03:00,2024-08-20T01:00:00+03:00,3024.2,654.09,866.07,409.74,135.36,0.01,98.14,7.19,0.0,843.9,9.7
2024-08-20T02:00:00+03:00,2024-08-20T02:00:00+03:00,2887.6,676.44,880.12,220.76,145.67,0.2,98.22,7.12,0.0,849.37,9.7
2024-08-20T03:00:00+03:00,2024-08-20T03:00:00+03:00,2968.47,636.52,886.71,313.49,153.13,1.42,97.71,7.12,0.0,862.67,9.7
2024-08-20T04:00:00+03:00,2024-08-20T04:00:00+03:00,2869.93,581.29,898.89,288.35,117.95,1.77,96.69,7.1,0.23,867.96,9.7
2024-08-20T05:00:00+03:00,2024-08-20T05:00:00+03:00,2834.8,594.95,900.94,236.51,122.64,1.56,96.62,7.11,7.31,857.46,9.7
2024-08-20T06:00:00+03:00,2024-08-20T06:00:00+03:00,3076.33,666.84,905.77,305.2,117.12,0.2,95.66,7.12,104.01,864.43,9.98
2024-08-20T07:00:00+03:00,2024-08-20T07:00:00+03:00,3698.42,733.52,902.44,297.72,119.01,0.02,96.86,7.15,665.66,865.23,10.81
2024-08-20T08:00:00+03:00,2024-08-20T08:00:00+03:00,4285.82,749.53,877.0,291.61,145.34,2.79,99.21,7.46,1241.48,866.23,5.17
2024-08-20T09:00:00+03:00,2024-08-20T09:00:00+03:00,4565.23,690.72,843.23,493.39,171.24,1.91,98.19,7.42,1363.61,888.93,6.59
2024-08-20T10:00:00+03:00,2024-08-20T10:00:00+03:00,4503.77,715.02,800.55,403.62,170.0,1.75,95.29,6.75,1404.0,889.2,17.59
2024-08-20T11:00:00+03:00,2024-08-20T11:00:00+03:00,4467.97,758.69,779.01,316.1,189.74,0.01,96.01,7.5,1423.72,878.41,18.78
2024-08-20T12:00:00+03:00,2024-08-20T12:00:00+03:00,4706.67,815.52,753.09,500.67,203.6,0.21,96.28,7.58,1439.32,881.45,8.95
2024-08-20T13:00:00+03:00,2024-08-20T13:00:00+03:00,4001.39,945.25,732.95,509.13,185.1,1.55,95.93,7.49,627.2,887.98,8.81
2024-08-20T14:00:00+03:00,2024-08-20T14:00:00+03:00,4077.55,1128.82,712.88,464.84,184.08,1.81,97.6,7.44,607.18,864.5,8.4
2024-08-20T15:00:00+03:00,2024-08-20T15:00:00+03:00,4883.48,1272.73,727.38,542.0,205.19,1.58,97.02,7.19,1154.66,868.11,7.62
2024-08-20T16:00:00+03:00,2024-08-20T16:00:00+03:00,5432.58,1423.49,721.45,829.04,229.3,1.75,97.58,7.22,1253.58,862.73,6.44
2024-08-20T17:00:00+03:00,2024-08-20T17:00:00+03:00,5156.94,1592.98,724.77,687.76,251.85,0.0,95.99,7.18,939.07,852.32,5.02
2024-08-20T18:00:00+03:00,2024-08-20T18:00:00+03:00,4640.31,1728.48,737.25,665.68,257.47,2.19,99.27,7.08,298.55,840.6,3.74
2024-08-20T19:00:00+03:00,2024-08-20T19:00:00+03:00,4536.35,1880.86,760.02,648.97,288.75,1.52,98.45,6.92,9.58,838.35,2.93
2024-08-20T20:00:00+03:00,2024-08-20T20:00:00+03:00,4554.8,1946.17,782.27,611.73,273.58,1.73,96.46,6.9,0.05,832.98,2.93
2024-08-20T21:00:00+03:00,2024-08-20T21:00:00+03:00,4629.51,2002.77,801.82,609.33,279.48,0.0,94.23,7.01,0.0,831.93,2.94
2024-08-20T22:00:00+03:00,2024-08-20T22:00:00+03:00,4507.3,1803.92,818.82,702.67,245.82,0.21,94.6,7.09,0.0,831.23,2.94
2024-08-20T23:00:00+03:00,2024-08-20T23:00:00+03:00,4048.25,1473.59,826.16,628.52,213.55,1.42,98.59,7.17,0.0,796.32,2.93
2024-08-21T00:00:00+03:00,2024-08-21T00:00:00+03:00,3566.57,1094.38,844.33,467.89,208.95,1.76,96.06,7.27,0.0,836.22,9.71
2024-08-21T01:00:00+03:00,2024-08-21T01:00:00+03:00,3101.43,877.18,862.13,283.81,126.25,1.54,95.97,7.29,0.0,837.55,9.71
2024-08-21T02:00:00+03:00,2024-08-21T02:00:00+03:00,3001.79,795.44,874.44,219.89,151.21,0.2,97.82,7.34,0.0,845.74,9.71
2024-08-21T03:00:00+03:00,2024-08-21T03:00:00+03:00,3194.12,866.56,884.0,340.92,157.52,0.0,96.06,7.33,0.0,832.02,9.71
2024-08-21T04:00:00+03:00,2024-08-21T04:00:00+03:00,3211.61,847.65,898.46,357.96,162.62,1.73,94.83,7.74,0.24,830.67,9.71
2024-08-21T05:00:00+03:00,2024-08-21T05:00:00+03:00,3253.34,951.33,901.74,271.31,182.95,1.56,96.95,7.75,6.59,823.41,9.75
2024-08-21T06:00:00+03:00,2024-08-21T06:00:00+03:00,3510.58,1082.31,908.33,300.93,171.83,1.73,94.81,7.75,98.22,834.74,9.93
2024-08-21T07:00:00+03:00,2024-08-21T07:00:00+03:00,4017.48,1082.26,904.06,289.38,139.65,0.0,98.0,7.48,643.24,842.68,10.73
2024-08-21T08:00:00+03:00,2024-08-21T08:00:00+03:00,4824.53,1271.27,886.33,294.92,172.27,0.2,100.98,7.58,1228.59,857.22,5.17
2024-08-21T09:00:00+03:00,2024-08-21T09:00:00+03:00,5111.51,1277.37,858.67,478.96,177.41,1.36,98.25,7.66,1352.3,852.95,6.58
2024-08-21T10:00:00+03:00,2024-08-21T10:00:00+03:00,5285.96,1571.58,826.45,389.74,164.65,1.78,100.92,7.55,1393.27,822.3,7.72
2024-08-21T11:00:00+03:00,2024-08-21T11:00:00+03:00,5278.43,1657.22,802.2,300.58,166.91,1.58,99.51,7.77,1410.06,824.04,8.56
2024-08-21T12:00:00+03:00,2024-08-21T12:00:00+03:00,5660.4,2039.45,780.72,328.0,147.46,0.2,102.14,7.76,1420.38,825.36,8.93
2024-08-21T13:00:00+03:00,2024-08-21T13:00:00+03:00,6035.43,2446.55,765.41,331.83,127.33,0.0,103.74,7.75,1408.3,835.66,8.86
2024-08-21T14:00:00+03:00,2024-08-21T14:00:00+03:00,6345.23,2776.9,758.06,346.45,129.44,1.61,103.13,7.51,1377.66,836.05,8.42
2024-08-21T15:00:00+03:00,2024-08-21T15:00:00+03:00,6641.03,2898.02,756.06,551.01,151.04,1.52,103.85,7.54,1331.4,832.87,7.72
2024-08-21T16:00:00+03:00,2024-08-21T16:00:00+03:00,6571.9,2982.88,765.86,441.84,201.52,1.76,102.75,8.51,1219.88,840.39,6.51
2024-08-21T17:00:00+03:00,2024-08-21T17:00:00+03:00,6287.17,2841.35,777.9,650.57,185.8,0.12,102.05,7.22,893.8,823.2,5.16
2024-08-21T18:00:00+03:00,2024-08-21T18:00:00+03:00,5306.11,2544.87,788.26,555.15,230.93,0.2,102.74,6.22,275.98,798.01,3.75
2024-08-21T19:00:00+03:00,2024-08-21T19:00:00+03:00,5074.33,2470.22,809.68,648.68,229.41,1.25,103.92,7.33,6.85,794.01,2.98
2024-08-21T20:00:00+03:00,2024-08-21T20:00:00+03:00,5025.25,2478.43,829.18,559.55,241.2,1.72,104.04,7.31,0.0,800.89,2.93
2024-08-21T21:00:00+03:00,2024-08-21T21:00:00+03:00,4756.11,2195.62,846.01,573.11,223.34,1.51,102.8,7.03,0.0,803.75,2.94
2024-08-21T22:00:00+03:00,2024-08-21T22:00:00+03:00,4528.7,1960.77,838.82,606.53,201.12,0.19,102.66,6.91,0.0,808.75,2.95
2024-08-21T23:00:00+03:00,2024-08-21T23:00:00+03:00,4166.83,1804.99,847.27,428.52,190.37,0.0,102.79,7.03,0.0,782.85,3.01
2024-08-22T00:00:00+03:00,2024-08-22T00:00:00+03:00,4033.06,1681.25,856.54,413.7,145.3,1.66,99.36,7.56,0.0,824.99,2.7
2024-08-22T01:00:00+03:00,2024-08-22T01:00:00+03:00,3913.0,1692.37,862.31,276.48,146.09,1.55,100.0,7.43,0.0,824.07,2.7
2024-08-22T02:00:00+03:00,2024-08-22T02:00:00+03:00,3937.49,1791.46,869.43,206.16,135.38,1.72,100.61,7.72,0.0,822.3,2.71
2024-08-22T03:00:00+03:00,2024-08-22T03:00:00+03:00,4145.49,1954.01,887.53,233.79,139.82,0.0,99.4,7.76,0.0,820.47,2.71
2024-08-22T04:00:00+03:00,2024-08-22T04:00:00+03:00,4340.1,2094.59,892.96,298.59,130.33,0.2,98.74,7.77,0.26,813.96,2.7
2024-08-22T05:00:00+03:00,2024-08-22T05:00:00+03:00,4529.66,2327.91,900.82,245.33,125.42,1.53,99.39,7.73,6.93,811.9,2.7
2024-08-22T06:00:00+03:00,2024-08-22T06:00:00+03:00,4832.22,2476.8,904.88,288.5,130.05,1.76,99.08,7.73,99.29,821.28,2.85
2024-08-22T07:00:00+03:00,2024-08-22T07:00:00+03:00,5369.78,2459.31,902.31,286.0,136.56,1.56,101.14,7.8,643.57,827.77,3.76
2024-08-22T08:00:00+03:00,2024-08-22T08:00:00+03:00,5728.12,2235.68,887.49,267.86,163.15,0.33,104.76,7.8,1223.61,832.23,5.21
2024-08-22T09:00:00+03:00,2024-08-22T09:00:00+03:00,5895.27,2138.11,869.11,346.75,225.53,0.13,96.34,7.23,1372.4,833.06,6.61
2024-08-22T10:00:00+03:00,2024-08-22T10:00:00+03:00,5955.59,2224.09,845.65,338.76,176.23,1.17,93.08,7.72,1419.72,841.3,7.87
2024-08-22T11:00:00+03:00,2024-08-22T11:00:00+03:00,6136.59,2434.95,831.03,288.82,167.29,1.52,99.84,7.76,1436.07,860.88,8.43
2024-08-22T12:00:00+03:00,2024-08-22T12:00:00+03:00,6539.48,2831.57,816.25,326.41,149.31,1.52,102.12,7.76,1438.35,856.9,9.29
2024-08-22T13:00:00+03:00,2024-08-22T13:00:00+03:00,6799.01,3135.1,794.46,330.85,130.51,0.0,102.23,7.76,1429.52,859.64,8.94
2024-08-22T14:00:00+03:00,2024-08-22T14:00:00+03:00,6981.31,3423.28,768.81,279.54,155.96,0.04,97.97,7.72,1398.22,841.32,8.45
2024-08-22T15:00:00+03:00,2024-08-22T15:00:00+03:00,7127.87,3546.57,754.03,357.29,186.35,0.89,96.58,7.52,1348.63,822.37,7.64
2024-08-22T16:00:00+03:00,2024-08-22T16:00:00+03:00,7101.7,3541.11,746.99,420.72,222.38,1.53,101.27,7.58,1249.54,804.12,6.46
2024-08-22T17:00:00+03:00,2024-08-22T17:00:00+03:00,6915.93,3521.32,765.79,592.72,197.15,1.65,100.79,7.25,911.8,812.41,5.05
2024-08-22T18:00:00+03:00,2024-08-22T18:00:00+03:00,6259.87,3524.55,774.98,548.71,218.31,0.0,104.39,6.95,249.66,828.51,3.81
2024-08-22T19:00:00+03:00,2024-08-22T19:00:00+03:00,6020.03,3485.6,795.6,583.53,212.78,0.19,106.95,7.35,7.65,817.45,2.93
2024-08-22T20:00:00+03:00,2024-08-22T20:00:00+03:00,5842.96,3327.88,809.59,558.94,207.91,1.29,104.14,7.39,0.0,822.87,2.95
2024-08-22T21:00:00+03:00,2024-08-22T21:00:00+03:00,5808.33,3167.6,837.36,584.27,272.92,1.72,103.57,7.42,0.0,830.77,2.7
2024-08-22T22:00:00+03:00,2024-08-22T22:00:00+03:00,5597.49,3000.13,852.73,581.76,212.76,1.51,101.2,7.4,0.0,837.3,2.7
2024-08-22T23:00:00+03:00,2024-08-22T23:00:00+03:00,5253.1,2885.05,871.34,354.2,197.75,0.2,102.25,7.43,0.0,832.18,2.7
2024-08-23T00:00:00+03:00,2024-08-23T00:00:00+03:00,5224.58,2843.98,880.75,392.16,133.54,0.02,101.33,7.67,0.0,855.36,9.77
2024-08-23T01:00:00+03:00,2024-08-23T01:00:00+03:00,5054.01,2746.19,905.83,329.03,136.89,1.88,102.24,7.63,0.0,814.6,9.72
2024-08-23T02:00:00+03:00,2024-08-23T02:00:00+03:00,5005.8,2757.71,932.68,228.78,149.34,1.66,102.34,7.65,0.0,815.91,9.73
2024-08-23T03:00:00+03:00,2024-08-23T03:00:00+03:00,5066.19,2736.69,945.51,304.89,132.08,1.77,103.45,7.65,0.0,824.45,9.7
2024-08-23T04:00:00+03:00,2024-08-23T04:00:00+03:00,5322.77,2796.69,952.56,479.24,151.77,0.12,102.4,7.65,0.25,822.38,9.71
2024-08-23T05:00:00+03:00,2024-08-23T05:00:00+03:00,5407.94,2940.65,960.67,386.8,150.1,0.21,102.64,7.66,6.81,842.67,9.73
2024-08-23T06:00:00+03:00,2024-08-23T06:00:00+03:00,5462.74,2979.26,956.68,358.35,126.34,1.62,101.1,7.65,92.06,829.84,9.84
2024-08-23T07:00:00+03:00,2024-08-23T07:00:00+03:00,5846.31,2938.98,955.49,292.25,129.23,1.78,102.49,7.58,561.46,846.39,10.66
2024-08-23T08:00:00+03:00,2024-08-23T08:00:00+03:00,6402.26,2827.89,917.81,338.34,153.0,1.65,103.7,7.83,1192.89,853.96,5.19
2024-08-23T09:00:00+03:00,2024-08-23T09:00:00+03:00,6609.29,2863.74,914.06,315.7,163.26,1.14,102.89,7.66,1372.32,862.05,6.47
2024-08-23T10:00:00+03:00,2024-08-23T10:00:00+03:00,6895.18,3054.94,893.07,354.55,177.07,1.58,100.43,7.07,1424.0,874.8,7.67
2024-08-23T11:00:00+03:00,2024-08-23T11:00:00+03:00,6981.89,3220.66,870.32,302.96,151.18,1.59,101.93,7.64,1442.09,875.15,8.37
2024-08-23T12:00:00+03:00,2024-08-23T12:00:00+03:00,7154.66,3342.58,846.89,382.86,151.39,1.61,102.76,7.38,1441.41,870.85,6.93
2024-08-23T13:00:00+03:00,2024-08-23T13:00:00+03:00,7208.07,3531.06,811.99,337.66,119.94,1.73,101.71,7.63,1422.06,867.27,7.02
2024-08-23T14:00:00+03:00,2024-08-23T14:00:00+03:00,7272.4,3676.22,796.94,284.44,147.77,0.32,99.83,7.68,1386.33,865.45,7.42
2024-08-23T15:00:00+03:00,2024-08-23T15:00:00+03:00,7351.66,3841.31,787.79,303.96,124.98,0.2,96.62,7.76,1306.28,875.32,7.44
2024-08-23T16:00:00+03:00,2024-08-23T16:00:00+03:00,7188.11,3857.3,790.71,249.31,143.9,1.79,98.32,7.66,1178.58,855.17,5.37
2024-08-23T17:00:00+03:00,2024-08-23T17:00:00+03:00,6959.63,3935.27,793.64,260.5,187.87,1.9,103.17,7.53,839.86,825.65,4.24
2024-08-23T18:00:00+03:00,2024-08-23T18:00:00+03:00,6566.49,4099.53,807.25,303.53,196.2,1.64,106.94,7.52,219.57,820.9,3.41
2024-08-23T19:00:00+03:00,2024-08-23T19:00:00+03:00,6408.31,4011.04,825.91,428.56,190.77,0.2,105.83,7.42,3.63,831.97,2.98
2024-08-23T20:00:00+03:00,2024-08-23T20:00:00+03:00,6304.03,3837.38,842.26,469.48,218.77,5.01,103.88,7.45,0.04,816.83,2.93
2024-08-23T21:00:00+03:00,2024-08-23T21:00:00+03:00,6212.02,3766.59,869.06,394.75,219.64,6.65,102.68,7.46,0.0,842.25,2.94
2024-08-23T22:00:00+03:00,2024-08-23T22:00:00+03:00,6073.37,3581.34,883.62,412.57,215.45,7.84,104.04,7.51,0.0,858.07,2.93
2024-08-23T23:00:00+03:00,2024-08-23T23:00:00+03:00,6092.77,3615.15,896.89,424.89,174.11,7.97,103.64,7.3,0.0,859.9,2.92
2024-08-24T00:00:00+03:00,2024-08-24T00:00:00+03:00,5847.97,3539.44,917.51,264.49,134.78,7.58,100.99,7.63,0.0,865.84,9.71
2024-08-24T01:00:00+03:00,2024-08-24T01:00:00+03:00,5768.55,3460.11,924.24,246.19,147.58,6.1,102.93,7.68,0.0,864.01,9.71
2024-08-24T02:00:00+03:00,2024-08-24T02:00:00+03:00,5621.05,3353.34,938.28,185.36,145.55,5.48,104.35,7.64,0.0,871.35,9.7
2024-08-24T03:00:00+03:00,2024-08-24T03:00:00+03:00,5280.07,2956.84,942.7,243.89,136.42,4.25,105.05,7.65,0.0,874.57,8.7
2024-08-24T04:00:00+03:00,2024-08-24T04:00:00+03:00,5320.44,2916.81,946.85,345.35,126.12,2.45,104.41,7.69,0.13,860.93,9.7
2024-08-24T05:00:00+03:00,2024-08-24T05:00:00+03:00,5504.4,2986.23,952.85,451.24,120.8,3.16,103.66,7.69,4.76,864.31,9.7
2024-08-24T06:00:00+03:00,2024-08-24T06:00:00+03:00,5706.3,3010.35,960.37,558.39,121.56,2.56,100.69,7.68,78.27,856.73,9.7
2024-08-24T07:00:00+03:00,2024-08-24T07:00:00+03:00,6049.44,3022.9,942.48,489.52,106.95,2.11,103.77,7.69,504.46,859.66,9.9
2024-08-24T08:00:00+03:00,2024-08-24T08:00:00+03:00,6482.52,3038.88,929.62,410.52,132.58,3.23,108.86,7.7,971.82,875.28,4.03
2024-08-24T09:00:00+03:00,2024-08-24T09:00:00+03:00,6741.09,3162.01,898.9,488.08,144.58,4.51,103.03,7.76,1050.68,874.94,6.6
2024-08-24T10:00:00+03:00,2024-08-24T10:00:00+03:00,7233.76,3500.52,897.77,478.66,153.94,4.92,102.94,7.85,1198.18,881.21,7.77
2024-08-24T11:00:00+03:00,2024-08-24T11:00:00+03:00,7458.49,3793.33,876.75,456.27,143.94,5.08,105.8,7.68,1184.61,876.81,8.22
2024-08-24T12:00:00+03:00,2024-08-24T12:00:00+03:00,7614.13,3962.95,857.59,427.34,114.22,2.31,105.9,7.64,1251.17,877.57,7.44
2024-08-24T13:00:00+03:00,2024-08-24T13:00:00+03:00,7662.08,4183.88,835.47,590.96,126.98,3.22,106.0,7.82,911.28,887.09,9.38
2024-08-24T14:00:00+03:00,2024-08-24T14:00:00+03:00,8131.55,4394.36,821.8,644.24,146.36,3.76,105.82,7.59,1129.96,873.27,4.39
2024-08-24T15:00:00+03:00,2024-08-24T15:00:00+03:00,8436.78,4578.59,808.71,586.06,177.7,8.08,105.95,7.79,1287.59,869.47,6.84
2024-08-24T16:00:00+03:00,2024-08-24T16:00:00+03:00,8345.28,4827.19,792.12,579.97,225.13,11.02,102.85,7.39,927.96,865.26,6.39
2024-08-24T17:00:00+03:00,2024-08-24T17:00:00+03:00,7978.37,4766.91,786.5,419.51,244.78,10.68,102.57,7.54,784.39,850.46,5.03
2024-08-24T18:00:00+03:00,2024-08-24T18:00:00+03:00,7236.64,4737.66,789.98,273.94,242.01,10.05,102.01,7.59,223.1,846.87,3.43
2024-08-24T19:00:00+03:00,2024-08-24T19:00:00+03:00,7056.51,4741.87,807.8,278.06,255.63,11.3,101.08,7.58,7.26,842.95,2.98
2024-08-24T20:00:00+03:00,2024-08-24T20:00:00+03:00,7082.17,4785.81,827.62,220.99,277.51,11.35,101.41,7.61,0.05,847.12,2.7
2024-08-24T21:00:00+03:00,2024-08-24T21:00:00+03:00,6965.39,4593.77,854.58,272.16,272.07,10.39,99.28,7.7,0.0,852.73,2.71
2024-08-24T22:00:00+03:00,2024-08-24T22:00:00+03:00,6708.68,4317.04,875.94,250.11,271.8,10.92,99.85,7.74,0.0,872.58,2.7
2024-08-24T23:00:00+03:00,2024-08-24T23:00:00+03:00,6426.49,4167.68,891.86,197.27,206.15,10.84,104.75,7.45,0.0,837.79,2.7
2024-08-25T00:00:00+03:00,2024-08-25T00:00:00+03:00,6103.61,3739.39,924.14,258.05,195.15,10.56,103.65,7.45,0.0,862.52,2.7
2024-08-25T01:00:00+03:00,2024-08-25T01:00:00+03:00,5845.49,3507.37,918.53,242.45,193.59,10.32,103.68,7.49,0.0,859.35,2.71
2024-08-25T02:00:00+03:00,2024-08-25T02:00:00+03:00,5705.27,3429.27,950.18,182.88,189.67,10.09,100.52,7.5,0.0,832.45,2.71
2024-08-25T03:00:00+03:00,2024-08-25T03:00:00+03:00,5704.26,3409.17,936.2,263.48,159.79,9.87,101.64,7.51,0.0,813.9,2.7
2024-08-25T04:00:00+03:00,2024-08-25T04:00:00+03:00,5959.46,3454.66,966.57,452.72,151.28,9.37,101.48,7.52,0.19,812.97,2.7
2024-08-25T05:00:00+03:00,2024-08-25T05:00:00+03:00,5957.4,3495.36,977.71,393.65,139.8,7.33,99.44,7.52,5.06,828.82,2.71
2024-08-25T06:00:00+03:00,2024-08-25T06:00:00+03:00,5942.16,3341.14,992.03,412.26,137.34,6.55,100.55,7.51,88.64,853.18,2.96
2024-08-25T07:00:00+03:00,2024-08-25T07:00:00+03:00,6333.9,3187.52,978.5,463.95,158.81,4.77,98.68,7.32,564.51,866.59,3.25
2024-08-25T08:00:00+03:00,2024-08-25T08:00:00+03:00,6639.18,2968.41,969.12,410.03,178.39,4.54,100.87,7.43,1122.5,873.42,4.47
2024-08-25T09:00:00+03:00,2024-08-25T09:00:00+03:00,7096.68,3143.63,947.25,499.44,192.36,5.24,99.14,7.52,1305.35,890.82,5.93
2024-08-25T10:00:00+03:00,2024-08-25T10:00:00+03:00,7217.51,3146.74,912.06,655.91,184.47,5.89,103.63,7.61,1298.92,894.48,7.8
2024-08-25T11:00:00+03:00,2024-08-25T11:00:00+03:00,7235.63,3144.71,885.12,779.56,171.47,6.39,107.77,7.57,1246.07,878.05,8.92
2024-08-25T12:00:00+03:00,2024-08-25T12:00:00+03:00,7483.54,3242.25,868.17,857.58,205.17,5.23,106.95,7.6,1297.54,883.95,9.1
2024-08-25T13:00:00+03:00,2024-08-25T13:00:00+03:00,7815.03,3605.32,850.86,892.09,183.37,3.95,98.26,7.63,1283.4,881.17,8.98
2024-08-25T14:00:00+03:00,2024-08-25T14:00:00+03:00,7937.51,3880.05,838.9,762.39,203.89,4.25,103.6,7.6,1253.41,877.7,5.72
2024-08-25T15:00:00+03:00,2024-08-25T15:00:00+03:00,8015.53,3957.06,823.28,769.01,204.7,4.16,103.31,7.62,1280.29,858.51,7.59
2024-08-25T16:00:00+03:00,2024-08-25T16:00:00+03:00,7671.47,4060.11,816.43,478.95,221.62,5.65,102.71,7.48,1130.39,842.46,5.67
2024-08-25T17:00:00+03:00,2024-08-25T17:00:00+03:00,7323.57,4023.05,820.95,420.26,245.23,6.1,105.16,7.35,849.03,842.05,4.39
2024-08-25T18:00:00+03:00,2024-08-25T18:00:00+03:00,6860.52,4110.79,819.27,537.48,226.51,6.08,99.62,6.89,201.98,848.74,3.16
2024-08-25T19:00:00+03:00,2024-08-25T19:00:00+03:00,6592.5,3924.37,835.37,657.13,204.59,3.86,103.23,7.16,2.64,851.22,2.93
2024-08-25T20:00:00+03:00,2024-08-25T20:00:00+03:00,6360.09,3869.36,857.09,449.25,215.33,4.12,102.02,7.29,0.0,852.7,2.93
2024-08-25T21:00:00+03:00,2024-08-25T21:00:00+03:00,6218.22,3680.04,871.41,489.32,229.69,3.31,103.86,7.26,0.0,830.4,2.93
2024-08-25T22:00:00+03:00,2024-08-25T22:00:00+03:00,5816.91,3348.64,889.54,396.59,227.45,3.46,102.74,7.36,0.0,838.2,2.93
